user_screen_name,user_id,tweet_id,text,ideology_score,vader_sentiment,SVM_sentiment,SVM_stance,sentiment,BERT_sentiment,BERT_stance,lexicoder_sentiment,stance
KKatMiss,id: 750418300849393664,id:1043535251828432896," RT @burgessev Dr. Ford has indicated to Republicans she doesn't want to fly, in part revealing why she doesn't want the hearing to be on Monday https://t.co/dOKovgTLRU",2.420347576,0.0,1,1,neutral,0,0,,1.0
kausikdatta22,id: 212448611,id:1043540700011347973," RT @burgessev Negotiation about the negotiations: Grassley sets deadline as 2:30 p.m. for agreement on whether Dr. Ford will testify, per two sources  ⁦@eschor⁩  https://t.co/dOKovgCb0m",-1.839635647,1.0,0,1,neutral,1,0,1.0,1.0
JCraigW,id: 32420487,id:1043536298378756096," RT @business ""If Republicans confirm Kavanaugh, the highest court in the land will be a living symbol that the law does not treat women as full citizens,"" writes @jbview https://t.co/xwsaxrgM4w via @bopinion",0.047655309,0.0,1,0,neutral,1,0,1.0,0.0
JCraigW,id: 32420487,id:1043536298378756096," RT @business ""If Republicans confirm Kavanaugh, the highest court in the land will be a living symbol that the law does not treat women as full citizens,"" writes @jbview https://t.co/xwsaxrgM4w via @bopinion",0.047655309,0.0,1,0,neutral,1,0,1.0,0.0
tsdickson64,id: 2331151852,id:1043682329745612802," RT @BuzzPatterson If you haven’t read the high school yearbooks of Kavanaugh‘s accuser, please do. They’re available online. She scrubbed her social media and, if she’s the victim, ask yourself why.",2.075228028,1.0,1,1,neutral,0,1,0.0,1.0
PureShakti,id: 107900713,id:1043552267641782273," RT @ByronYork 'Not with Brett Kavanaugh, but with other boys?' 'Not with Brett Kavanaugh, but with other boys in our community.' A classmate of Christine Ford's speaks to CNN about the Supreme Court nominee: https://t.co/LAYXcvmbFH",-0.667580693,1.0,1,0,neutral,1,0,,1.0
LovToRideMyTrek,id: 199768203,id:1043536756937777152," RT @ByronYork As he has throughout, Kavanaugh sounding very, very confident. https://t.co/MMOLHlNo1P",2.006551164,1.0,0,1,neutral,1,0,1.0,1.0
LovToRideMyTrek,id: 199768203,id:1043536756937777152," RT @ByronYork As he has throughout, Kavanaugh sounding very, very confident. https://t.co/MMOLHlNo1P",2.006551164,1.0,0,1,neutral,1,0,1.0,1.0
terrydvl,id: 376531194,id:1043656731899965442," RT @ByronYork So Christine Ford agrees to 'provide her first-hand knowledge' on Brett Kavanaugh to Judiciary Committee 'next week,' provided there is 'agreement on details.' Doesn't seem like a very definitive answer. https://t.co/W7SoyRMpc1",1.855363577,1.0,0,1,neutral,0,1,1.0,1.0
cyntitweet,id: 621884014,id:1043536585512419330," RT @BySteveReilly In 2005, Judge Kavanaugh had a net worth of $91K, with $10K in the bank and $25K in credit card debt: https://t.co/AyL5LcuwG1.  In Feb. 2006, property records show he took out a $980K mortgage to finance the purchase of a $1,225,000 home — indicating a down payment of $245,000. https://t.co/0BImId8iCs",-1.905594876,1.0,1,1,neutral,1,1,1.0,0.0
TommieNash4TN27,id: 837075744887033856,id:1043537451216789504," RT @C_3C_3 Christine Blasey Ford waited roughly...  35 years 420 months 12,775 days 306,600 hours 18,396,000 minutes  Before she came forward just 7 days before the SCOTUS vote of Kavanaugh.  She’s a RADICAL resister with 0 evidence &amp; the only 2 eye witnesses deny it.  But it’s not a setup?",1.881117904,0.0,0,1,neutral,0,1,0.0,1.0
msusan1030,id: 823188763551690752,id:1043536980036833280, RT @C_3C_3 Feinstein ‘s last year...  Leaked Simpson testimony and blamed it on cough medicine.  Busted for employing a Chinese spy for decades and lie that’s he was only your driver.  Smear Kavanaugh with FAKE rape allegations and make a mockery of the SCOTUS confirmation process.  Swamp.,2.264208898,0.0,0,1,neutral,0,1,0.0,1.0
LonPeaBer,id: 723684376236584960,id:1043540378253545472, RT @C_3C_3 Feinstein ‘s last year...  Leaked Simpson testimony and blamed it on cough medicine.  Busted for employing a Chinese spy for decades and lie that’s he was only your driver.  Smear Kavanaugh with FAKE rape allegations and make a mockery of the SCOTUS confirmation process.  Swamp.,2.120983413,0.0,0,1,neutral,0,1,0.0,1.0
LonPeaBer,id: 723684376236584960,id:1043540378253545472, RT @C_3C_3 Feinstein ‘s last year...  Leaked Simpson testimony and blamed it on cough medicine.  Busted for employing a Chinese spy for decades and lie that’s he was only your driver.  Smear Kavanaugh with FAKE rape allegations and make a mockery of the SCOTUS confirmation process.  Swamp.,2.120983413,0.0,0,1,neutral,0,1,0.0,1.0
Realwoodypalmer,id: 4646367534,id:1043546292058828801, RT @C_3C_3 Feinstein ‘s last year...  Leaked Simpson testimony and blamed it on cough medicine.  Busted for employing a Chinese spy for decades and lie that’s he was only your driver.  Smear Kavanaugh with FAKE rape allegations and make a mockery of the SCOTUS confirmation process.  Swamp.,2.079951022,0.0,0,1,neutral,0,1,0.0,1.0
trader_sam,id: 43570878,id:1043532211046223877, RT @CalebJHull This U.S. Senator says she can tell that Kavanaugh’s accuser is telling the truth. She would hate it if these pictures of her judgment on this issue in the past were shared.... https://t.co/pt4JJk8ZWX,2.068226423,,0,1,neutral,0,1,0.0,0.0
ScheinShari,id: 3125631532,id:1043535202470047744, RT @CalebJHull This U.S. Senator says she can tell that Kavanaugh’s accuser is telling the truth. She would hate it if these pictures of her judgment on this issue in the past were shared.... https://t.co/pt4JJk8ZWX,1.718751297,,0,1,neutral,0,1,0.0,0.0
Powow22,id: 3182278088,id:1043535254563172354, RT @CalebJHull This U.S. Senator says she can tell that Kavanaugh’s accuser is telling the truth. She would hate it if these pictures of her judgment on this issue in the past were shared.... https://t.co/pt4JJk8ZWX,1.711380516,,0,1,neutral,0,1,0.0,0.0
jeannieqh,id: 67131159,id:1043621766571196416, RT @CalebJHull This U.S. Senator says she can tell that Kavanaugh’s accuser is telling the truth. She would hate it if these pictures of her judgment on this issue in the past were shared.... https://t.co/pt4JJk8ZWX,2.075340553,,0,1,neutral,0,1,0.0,0.0
sandi_childs,id: 2197605824,id:1043660917534158848," RT @CamF57 @JeffFlake Jeff - I truly hope you vote no. Kavanaugh seems to be a piece of work with all due respect. Questionable debt, very sexist posts, and most notably as well documented he lies.  America deserves better.  #doaMcCain",-0.139883804,1.0,0,0,neutral,0,0,1.0,0.0
TexBexObx,id: 329009698,id:1043552074057887744," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.64210659,0.0,1,1,neutral,1,1,0.0,1.0
anotherdjtfan,id: 1035509931401773058,id:1043533442456203265," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",2.021052322,0.0,1,1,neutral,1,1,0.0,1.0
Marilyn1072006,id: 230477160,id:1043533191343235072," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",2.153878426,0.0,1,1,neutral,1,1,0.0,1.0
TexBexObx,id: 329009698,id:1043552074057887744," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.64210659,0.0,1,1,neutral,1,1,0.0,1.0
elitegirl28,id: 745210315,id:1043552806110662656," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.455220065,0.0,1,1,neutral,1,1,0.0,1.0
Patswil,id: 80332490,id:1043572541917474816," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.589322002,0.0,1,1,neutral,1,1,0.0,1.0
sewprecocious,id: 52134590,id:1043531902488068098," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.855405143,0.0,1,1,neutral,1,1,0.0,1.0
CraneyJames,id: 1625973535,id:1043535496767594496," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",1.690777026,0.0,1,1,neutral,1,1,0.0,1.0
anotherdjtfan,id: 1035509931401773058,id:1043533442456203265," RT @CantaloupeNews BREAKING: Senate Democrats are demanding the Kavanaugh hearing be delayed until Nov. 15th, giving time for Dr. Ford to walk from California to Washington, D.C.",2.021052322,0.0,1,1,neutral,1,1,0.0,1.0
Noah_Pology,id: 196376914,id:1043658798940864512, RT @CantaloupeNews SHOCKING: Sen. Dianne Feinstein will request a detailed alibi from Brett Kavanaugh for each day of his four year high school tenure.,2.141499168,0.0,0,1,neutral,0,1,0.0,1.0
ptmarigan,id: 57796572,id:1043550628566298624," RT @CAoutcast KEITH ELLISON ~ BRETT KAVANAUGH   Keith Ellison has two abuse allegations against him by two different women yet he is still vice chair of DNC and is still running as AG in Minnesota!  Kavanaugh ~ 1 fake allegation. 65 women who stand behind him!  Yet, Kavanaugh is crucified! https://t.co/1RdFFxP0Hl",2.073440777,0.0,0,1,neutral,0,1,0.0,1.0
ptmarigan,id: 57796572,id:1043550628566298624," RT @CAoutcast KEITH ELLISON ~ BRETT KAVANAUGH   Keith Ellison has two abuse allegations against him by two different women yet he is still vice chair of DNC and is still running as AG in Minnesota!  Kavanaugh ~ 1 fake allegation. 65 women who stand behind him!  Yet, Kavanaugh is crucified! https://t.co/1RdFFxP0Hl",2.073440777,0.0,0,1,neutral,0,1,0.0,1.0
MohamedTonkara,id: 1064601757,id:1043655578470555650, RT @CarbonatedTV #TIME cover makes a stark comparison between #BrettKavanaugh and #ClarenceThomas https://t.co/Jwsdj2E2kK https://t.co/9JFakDGkk6,-0.449485213,,0,0,neutral,0,0,,0.0
pollsstar,id: 165793361,id:1043535757539971072," RT @carole285 @NBCPolitics And check out all the “old Republican men” on the judiciary committee too. They’re probably all guilty of sexual misconduct, which is why they give Kavanaugh a pass.",-1.695945206,0.0,0,0,neutral,0,0,0.0,0.0
JinksyLin,id: 796465806,id:1043545646719016961, RT @carolmswain Don’t fall for manipulation! Proceed with the Monday vote. “Kavanaugh accuser responds to Grassley ultimatum” https://t.co/dZzoedu7ej via @theblaze @ChuckGrassley @realDonaldTrump  @SenateGOP,1.966158166,0.0,0,1,neutral,0,1,0.0,1.0
JinksyLin,id: 796465806,id:1043545646719016961, RT @carolmswain Don’t fall for manipulation! Proceed with the Monday vote. “Kavanaugh accuser responds to Grassley ultimatum” https://t.co/dZzoedu7ej via @theblaze @ChuckGrassley @realDonaldTrump  @SenateGOP,1.966158166,0.0,0,1,neutral,0,1,0.0,1.0
kbweingart,id: 249452591,id:1043864368792969217, RT @carolmswain I’m ashamed of the cowardly GOP senators on the judiciary committee.  They’re allowing themselves to be manipulated by the looney left.  #KavanaughHearings @ChuckGrassley @SenateGOP,1.767021516,0.0,0,1,neutral,0,1,0.0,1.0
LorraineMingri1,id: 865271973349380096,id:1043640416711725057, RT @carolmswain I’m ashamed of the cowardly GOP senators on the judiciary committee.  They’re allowing themselves to be manipulated by the looney left.  #KavanaughHearings @ChuckGrassley @SenateGOP,1.952574761,0.0,0,1,neutral,0,1,0.0,1.0
RKBHOH,id: 1976666610,id:1043551394006028290," RT @CarolynBMaloney The lack of transparency in Kavanaugh’s confirmation hearings is a disservice to the American people! When Justice Kagan was nominated by President Obama, 99% of her records were released &amp; put into a online database. Let’s hold #Kavanaugh to that same standard. RT if you agree!",-1.798153374,1.0,0,0,neutral,0,0,,0.0
DebraDuGemini59,id: 759467405810601984,id:1043535414986985472," RT @CarolynBMaloney The lack of transparency in Kavanaugh’s confirmation hearings is a disservice to the American people! When Justice Kagan was nominated by President Obama, 99% of her records were released &amp; put into a online database. Let’s hold #Kavanaugh to that same standard. RT if you agree!",-1.468978956,1.0,0,0,neutral,0,0,,0.0
corkyengel,id: 54381400,id:1043680198363738112," RT @Carpedonktum If you actually agreed to let her testify on Thursday, congrats @ChuckGrassley, on the single most cowardly congressional decision in my lifetime. https://t.co/e7XnEGlH93",1.982647127,1.0,0,1,neutral,0,1,,1.0
willysgrammy,id: 4393008441,id:1043533428694618115, RT @Carrie_Kelly17 @ChuckGrassley This is embarrassing. These people are trying to deny the next Supreme Court Judge of his constitutional rights.. WTF is going on?? Why are you all allowing this?? Expose them and move on.,2.035538863,0.0,0,1,neutral,0,1,0.0,1.0
PCarthew,id: 372988391,id:1043537748773072896, RT @carrieksada “Having Brett Kavanaugh testify before Dr. Ford’s testimony is the most absurd anti-due process thing I have ever heard” ~ @AlanDersh   #ConfirmKavanaughNow    https://t.co/sK2WhJXApG,1.961278378,,0,1,neutral,0,1,0.0,1.0
Ed89546891Terry,id: 937821253133627394,id:1043688991181230080," RT @carrieksada This is your Democrat party on steroids. The party of hate and obstruction. They hate America, they hate you and me.  It’s time to #WalkAway   Democrats float more Kavanaugh investigations, impeachment even if he is confirmed  https://t.co/hR1XcHPlq9",1.91928903,0.0,0,1,neutral,0,1,0.0,1.0
WannaBRichyrich,id: 786379286756196352,id:1043617552968994816," RT @carrieksada This is your Democrat party on steroids. The party of hate and obstruction. They hate America, they hate you and me.  It’s time to #WalkAway   Democrats float more Kavanaugh investigations, impeachment even if he is confirmed  https://t.co/hR1XcHPlq9",1.53571756,0.0,0,1,neutral,0,1,0.0,1.0
AmazingGraceToo,id: 64145834,id:1043530781157720065," RT @casey_connects Here’s the deal about character: if you are not rapey, you don’t sexually assault women. If you are, you might. Can you grow out of being rapey? I hope so. I’d like to believe in redemption. But I do think a rapey past should disqualify you from a seat on the Supreme Court. 7/",-2.288780036,1.0,0,0,neutral,0,0,0.0,0.0
SunilVora11,id: 829289133029867521,id:1043547577021546501, RT @casey_connects I was sexually assaulted in the mid-80’s at the home of one of Kavanaugh’s schoolmates. The host of that party added his name to this letter to the Judiciary Committee attesting to Kavanaugh’s character.  https://t.co/l2RNGr8KOj 3/  #metoo  @LindseyGrahamSC @SenatorDurbin,-0.974280091,0.0,0,0,neutral,0,0,0.0,0.0
SunilVora11,id: 829289133029867521,id:1043547577021546501, RT @casey_connects I was sexually assaulted in the mid-80’s at the home of one of Kavanaugh’s schoolmates. The host of that party added his name to this letter to the Judiciary Committee attesting to Kavanaugh’s character.  https://t.co/l2RNGr8KOj 3/  #metoo  @LindseyGrahamSC @SenatorDurbin,-0.974280091,0.0,0,0,neutral,0,0,0.0,0.0
tafkak,id: 15322980,id:1043546662684233728, RT @casey_connects I was sexually assaulted in the mid-80’s at the home of one of Kavanaugh’s schoolmates. The host of that party added his name to this letter to the Judiciary Committee attesting to Kavanaugh’s character.  https://t.co/l2RNGr8KOj 3/  #metoo  @LindseyGrahamSC @SenatorDurbin,-1.922975003,0.0,0,0,neutral,0,0,0.0,0.0
abebut,id: 73803494,id:1043544049410629635, RT @casey_connects I was sexually assaulted in the mid-80’s at the home of one of Kavanaugh’s schoolmates. The host of that party added his name to this letter to the Judiciary Committee attesting to Kavanaugh’s character.  https://t.co/l2RNGr8KOj 3/  #metoo  @LindseyGrahamSC @SenatorDurbin,-0.702515132,0.0,0,0,neutral,0,0,0.0,0.0
teeheeheemcfee,id: 1913235571,id:1043546911389569024," RT @casey_connects This week has been a difficult one for women like me who are forced to relive the spectre of being assaulted by one young man as another watches the door. The pain is compounded by the crucification of Kavanaugh’s accuser in the media, the twittersphere and the U.S. Senate. 4/",-2.010934065,0.0,0,0,neutral,0,0,0.0,0.0
Dozerdude19Mark,id: 3224893070,id:1043678615727235072, RT @catherinekirby 😳😳😳😳😳😳😳😳😳😳😳😳 Juanita Broaddrick Teaches Feinstein a Lesson After Senator Attacks GOP Over Kavanaugh https://t.co/CZaxJWo4ST,1.850652768,0.0,0,1,neutral,0,1,0.0,1.0
Debwelch10,id: 796527704564764672,id:1043648113460752384," RT @cathyob1 @Lawrence McConnell just said in a speech ""Make no mistake, Judge Kavanaugh will be cofirmed"". How troubling is it that even if Dr Ford is quite credible, it doesn't matter a whit. She's just a woman, you know.",-1.273599414,0.0,0,1,neutral,1,0,0.0,0.0
