text,stance,sentiment,balanced_train,vader_scores
Not able to participate today but I love &amp; support all of the  #WomensMarch activities around the world.,1,1.0,1.0,0.8847
RT @TarekFatah: The latest What the Fatah!! https://t.co/leoPRPhq4n Thanks to @Abihabib @AleemMaqbool #womensmarch #cdnpoli,1,1.0,0.0,0.5399
RT @gweedlos: PROUD #WomensMarch @OfficialWillow https://t.co/Y7ANqdrF3N,1,1.0,0.0,0.5904
Real talk #womensmarch #prolife #prowomen #profamily #naturalFamilyPlanning #traditionalfamily… https://t.co/FOBtVCkMi0,0,1.0,1.0,0.0
Stand up for what you believe in. #WomensMarch https://t.co/fSQEu6qyO0,1,1.0,0.0,0.0
RT @anna_orso: And now everyone on 676 can see their #womensmarch signs https://t.co/uUD35Ai2gD,1,1.0,0.0,0.0
SNL does a comedy sketch and trump is tweeting in minutes. 5 million people around the world take to the streets and...silence #WomensMarch,1,1.0,0.0,0.3612
RT @abigailsgriffin: IF THIS AINT ME #WomensMarch https://t.co/IRSGome5Zj,1,1.0,0.0,0.0
This #Asshole extraordinaire shouldbe deported &amp; his wealth confiscated to pay cities for police/damage &amp; Anything left over donated to poor https://t.co/SARoyoTM1m,1,0.0,0.0,-0.0772
"RT @ChadHeft: We should have been letting women plan all our marches a long time ago
#WomensMarch
#WomensMarchOnWashington
#WomensMarchchic…",1,1.0,0.0,0.0
"RT @nzdodo: Girls and women expressing power, seeing each other owning public space and gathering support. For this alone, it was worth it.…",1,1.0,0.0,0.3818
We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/qD6g2AcF2L,1,1.0,0.0,0.0
"Police officers are members of our communities, and we're all better off when we approach each other with kindness and respect. https://t.co/tKqucEkd0A",1,1.0,0.0,0.8402
Yes! @kerrywashington I signed up to get information about becoming a precinct delegate. #WomensMarch #TheFirst100,1,1.0,0.0,0.4574
To listen to America's speech with Tibby? I love sisterhood of the traveling pants. https://t.co/HDdL0hs7hP,1,1.0,0.0,0.6369
RT of #Utena today for the #womensmarch - because we sure as hell need the power to revolutionize the world. https://t.co/eb3BF6nCKZ,1,1.0,0.0,-0.5106
@JamilSmith @womensmarch Switched to cspan. They know the important news! #womensmarch  @msnbc @joyreid @brianstelter @cnn,1,1.0,1.0,0.2714
"knew we could count on you @Marmel !
ty https://t.co/ZOFEl3KlKi",1,1.0,0.0,0.4389
RT @VOI_DriveTime: “... obey those in authority from among you” - The Holy Quran [4:60]. #Inauguration  #WomensMarch  #VoiceOfIslam https:/…,0,1.0,1.0,0.0772
RT @1990sgrunge: Today was so inspiring. It was amazing to see people of all walks of life come together for a common cause #WomensMarch #w…,1,1.0,0.0,0.8134
RT @_Patrik___: Defiant Voices Flood U.S. Cities as Women Rally for Rights https://t.co/l18Mjqrcyo #WomensMarch #ANewEraBegins,1,1.0,0.0,-0.2263
"Went to the #WomensMarch in Providence. Great turnout, great energy. https://t.co/ikNHj2VYj6",1,1.0,0.0,0.8834
"Thank you, sir. https://t.co/KSYM57NvQI",1,1.0,0.0,0.3612
RT @bevclack: 'We're not going away.' 👍 #womensmarch https://t.co/9qOBpue9aY,1,1.0,0.0,0.0
I LOVE THIS #WomensMarch https://t.co/uCSxHQkk0v,1,1.0,0.0,0.7125
Awesome sign we borrowed at the end of a slightly soggy #WomensMarch on Kauai https://t.co/RvfkGsWxvo,1,1.0,0.0,0.6249
RT @bybreanne: I march to defend the most marginalized among us. #WhyIMarch #WomensMarch https://t.co/FVanapAC1m,1,1.0,1.0,0.0
Cape activists become close-knit group #womensmarch #DC #BOSTON https://t.co/utFyuMU78M,1,1.0,1.0,0.0
"RT @tomsherwood: Whatever the size of the very big crowd, there is NO ""official"" estimate. https://t.co/NhKctXwi9X",1,1.0,0.0,-0.4466
"RT @seandrinks: Tony.... without movements similar to the #WomensMarch that happened in the past, you wouldn't be able to vote. https://t.c…",1,0.0,0.0,0.0
RT @fatblackdaddy: Ya'll need to stand back on the set of Alien and Predator. https://t.co/0zNruW7lcc,0,1.0,1.0,0.0
RT @Ro_ya_boat_4: We are #StrongerTogether we are #strongwomen we are #thechange we are #NotAfraidAnymore #WomensMarch #MarchOnWashington #…,1,1.0,0.0,0.0
RT @BuzzFeedOzNews: Elder Jenny Munro: we don't want white people to tell us what to do. Don't let police get away with racism #WomensMarch,1,0.0,0.0,-0.6511
#WomensMarch interestingly I didn't hear any mention of Islamic oppression of women.  Guess the women in the ME are on their own.,0,0.0,1.0,0.4019
"Standing in solidarity with #WomensMarch. We, the women stand together for everything that rightfully belongs to us all.",1,1.0,1.0,0.296
"RT @TanyyaaMariee: Can we just 👏👏👏
Women are fucking awesome!
#NoPussyNoPower #WomensMarch https://t.co/jTswaazzG8",1,1.0,0.0,0.6893
RT @MsPizzaPrincess: So incredibly proud of everyone that's in DC today. Never stop fighting for what you believe in. #WomensMarch,1,1.0,1.0,0.7697
@womensmarch So many people we can't even get out of the BART station! https://t.co/IzOpJUkP2M,1,0.0,1.0,0.0
"RT @dumptrump33: Hey @realDonaldTrump!
Do you know how bad you have to be for the Canadian's not to like you? https://t.co/TXNSBWWPts",1,0.0,0.0,-0.7097
#WomensMarch 8th &amp; Independence https://t.co/zUNgsPzhyY,1,1.0,0.0,0.0
"RT @US_Army_Vet: No Islamic #Women's #Rights►https://t.co/vW4xw9O5TR 
💲4 DC #WomensMarch►https://t.co/oOCBSgwp7V @greeneyes0084 #USA🇺🇸https…",1,0.0,1.0,-0.296
RT @JtreesN: @CaptainsLog2017 #sistermarch in DC. #womensmarch https://t.co/pk2D6Q9xsN,1,1.0,0.0,0.0
"RT @StaySwellBelle: #WomensMarch #DallasWomensMarch was a beautiful thing to be apart of today 
""This is what democracy looks like"" https:/…",1,1.0,0.0,0.7506
RT @devbostick: @AdinaPorter awesome seeing you at #WomensMarch ✊🏿✊🏾✊🏽✊✊🏼 https://t.co/NGLYC8Byz7,1,1.0,0.0,0.6249
RT @ThePatriot143: I just want to wish all at the #WomensMarch a #HappyNobamaDay https://t.co/MafwRFDO88,1,1.0,0.0,0.4588
RT @EllenEps727: When body language says it all. https://t.co/uxfmdc1A8L,1,1.0,0.0,0.0
"RT @ABC7News: Video: D.C. Mayor Bowser speaks at rally before #WomensMarch 
https://t.co/vFF0y3EuCp https://t.co/7C4vATMUM1",1,1.0,1.0,0.0
#virtualwomensmarch and we know that they were there with @MichelleObama and her hubby's blessing. hope you're having a great vacay ma'am!xx https://t.co/J0y7CUdKZC,1,1.0,0.0,0.8883
@afrikinmovement Thank you for the follow. We are excited about the #WomensMarch and what it means to #women everywhere.,1,1.0,0.0,0.5994
"Artwork by @its_levi0sa from SriLanka!!! Inspired by #WomensMarch 
🔥🔥🔥👍👍👍 https://t.co/sr9zNFnmBw",1,1.0,1.0,-0.5962
'Hope Not Fear' Indeed.  And what a beautiful piece by Louisa Cannell.  #womensmarch 👊👊🏻👊🏼👊🏽✨ @ProfLindaScott @MelanneVerveer https://t.co/yA6liCTWHq,1,1.0,0.0,0.894
This is what democracy looks like. #WomensMarch https://t.co/NKFAY3SrUc,1,1.0,0.0,0.3612
Today I am proud of my country and the world who is helping to spread our voice across the nations. #WomensMarch,1,1.0,0.0,0.6486
Thank you Tennessee 😆! We love you! #TheResistance #StrongerTogether #WomensMarch #Resist #Diversity #Inclusion #Bandidos #It'sGlobal https://t.co/9HSTgmbTPP,1,1.0,0.0,0.8684
@womensmarch general strikes monthly until we get a better system,1,1.0,0.0,0.1027
"RT @Lilskinsey: women's march in atlanta yesterday, 60,000 strong!!! 🚺💪🏼💕 #WomensMarch #WomensMarchAtlanta https://t.co/B1HFOXUI1O",1,1.0,1.0,0.8582
"RT @dayofwine: Fact!
#WomensMarch #RulesForWomensMarch #whyIMarch #RESISTANCE #NotMyPresident https://t.co/zs0zVJljdH",1,1.0,1.0,0.0
RT @SpiceSaid: Girl Power ✌🏼💕 #WomensMarch #ImWithHer,1,1.0,0.0,0.8176
"RT @EMPteacher: If you are a Senator or a Representative and looking for a reason to oppose DT, I hope you found your inspiration today. #W…",1,1.0,0.0,0.743
Dad has got to be so proud of the Monster he Created. She is well aware many Children Idolize her this is what she does to help them in life https://t.co/lI9XhvZvJH,0,1.0,1.0,0.8687
RT @BrennaParker1: Check out my photos from the Women's March on Cleveland https://t.co/pC3H4JZxHh  #WomensMarch #WomensMarchCle https://t.…,1,1.0,0.0,0.0
"promoting888 : RT kylegriffin1: Ashley Judd at #WomensMarch—""I am a nasty woman. I'm not a… https://t.co/Pnb9N3s6fX) https://t.co/lqXOBaWWMY",1,1.0,0.0,-0.5574
"The #Muslim cowardly pig ""men"" must be pissed watching women walking around freely😂being stupid, but freely doing it😂 https://t.co/BLq2sSmrIl",0,0.0,1.0,0.5574
"RT @MavenOfMayhem: I'm so proud of you today, Ottawa. For a quiet and polite city, we sure kick some loud ass when we need to. #WomensMarch…",1,1.0,0.0,0.4198
All united by equal rights! #WomensMarch https://t.co/5CoMsrCsV7,1,1.0,0.0,0.4753
Well now I feel like a shit for sleeping in https://t.co/9oyNvLnPnh,1,0.0,0.0,0.0
@teenagesleuth a highlight from today! https://t.co/YWnISAyrXa,1,1.0,0.0,0.4003
This right here is my new favorite photograph. https://t.co/t0DzHazZWD,1,1.0,0.0,0.4588
"@AshleyJudd @womensmarch Yeah, cuz a racist would give a shit about races. You're an elitist &amp; want the common folk to think u r one of them",0,0.0,1.0,-0.7269
COME ON AUNTIE DEBBIE!!!! https://t.co/NtJGN6KlYb,1,1.0,0.0,0.0
This man can do no wrong. https://t.co/NFIt9keGau,1,0.0,0.0,0.3724
RT @katedangerfield: Good morning Vancouver. @womensmarch #womensmarchvancouver https://t.co/yVZ3oLYRTJ,1,1.0,0.0,0.4404
The latest LiveLove&amp;Sex AmorAmor Providencia! https://t.co/xshhkzKa6P Thanks to @mikeliturriaga @de_puerto_montt @LFC #womensmarch #consejos,1,1.0,1.0,0.4926
"RT @coffeekurls: hear us. we will not stand to the side.
we are not ignorant, quiet, dolls that you can do whatever tf you want with. we ma…",1,0.0,0.0,0.2764
Exactly!! #WomenForTrump https://t.co/uzzrgdTAuW,0,1.0,1.0,0.0
@smashmouth @MommyChatter @Lin_Manuel @womensmarch The world is gonna love me!*,1,1.0,0.0,0.6696
Blown away #WomensMarch,1,1.0,1.0,0.0
No Birmingham march! Will participate virtually #WomensMarch https://t.co/2X2OeUU86D,1,0.0,0.0,-0.3595
RT @karyssajn: i've never wanted to hit someone so bad in my life https://t.co/FmwuJD6LvH,1,0.0,0.0,-0.6696
RT @RVAwonk: #whyIMarch: Because the incoming administration has no regard for the safety  or wellbeing of women and girls. https://t.co/MH…,1,0.0,0.0,0.1531
RT @uk_rants: Is there mileage in the theory that #WomensMarch was originally organised as a big celebration for Killary winning Whitehouse…,1,1.0,0.0,0.5267
Crowd Scientists: #WomensMarch in Washington Had 3 Times More People Than #TrumpInaugural #CryBabyInTheWH #ThinSkin  https://t.co/T4TEU0BUAU,1,1.0,0.0,0.0
RT @Jeaf79Lynn: @AshleyJudd @womensmarch What rights did women give up? Have I missed something? You're NUTS!,0,0.0,1.0,-0.7082
Glad I took my BFF on a powerful virtual march!! #WomensMarch https://t.co/fA9FDpOLIN,1,1.0,0.0,0.9004
"RT @howiexxx: #auspol #pmagenda #pmlive #abc730 #qanda #insiders #thedrum #DishonestMedia #fakenews #womensmarch
HES A RACIST
HES A RACIST…",1,0.0,0.0,-0.694
showing up @womensmarch  way suave...and spittin from the hip...is that counterproductive?,1,0.0,0.0,0.0
RT @goldenflop: SOS pls help https://t.co/GgUG0FQFnq,1,1.0,0.0,0.4588
This is my country ❤️❤️ https://t.co/EKOPCqjYDc,1,1.0,0.0,0.0
"Maybe instead of having him participate in something he doesn't comprehend, they should keep him in school to learn proper grammar. https://t.co/yP5YQQagZR",1,0.0,0.0,0.0
Interesting read #womensmarch https://t.co/dirPZmvTaT,1,1.0,0.0,0.4019
Best sign https://t.co/r570XuO7hv,1,1.0,0.0,0.6369
RT @DJTsavesAmerica: @DEforTrump @mommags2579 @KGBVeteran #WomensMarch-One messed up deal They were actually protesting FOR Sharia Law-That…,0,0.0,1.0,-0.6369
@womensmarch @SarahKayJelly Then what's with all the ant Trump signs?,0,0.0,1.0,0.0
"Joni Mitchell   The Hissing Of Summer Lawns  1975 full album
#WomensMarch  a nice chilled album https://t.co/Pzr0swVP8F",1,1.0,0.0,0.4215
Women's March on Washington: Ashley Judd Speech #WomensMarch What a powerful #nastywoman strong speech! Listen! 😺👏 https://t.co/WSDnzEGrtB,1,1.0,0.0,0.8475
@LEGOBatmanMovie #LEGOBatmanMovie #IAmBatman @JohnLegere @NYGovCuomo I didn't know You were a movie star 😉 #WomensMarch #cats 🙌👫👬👭💪👊✌ https://t.co/1LbXNreSb7,1,1.0,0.0,0.4939
These boots are made for marchin' #WomensMarch #nastywomen https://t.co/qA9Dy4uEmN,1,1.0,0.0,0.0
@CopyChop @StephanieCarvin @CNN I agree. @CNN sort it out #WomensMarch,1,1.0,0.0,0.3612
RT @sesikar: This isnt from the #Womensmarch its from Poland and pro-abortion right protests about a year or so ago. https://t.co/a2TrAWfSjI,1,0.0,0.0,-0.2263
This gave me chills ❤❤❤❤❤ https://t.co/nqxbcfBv1w,1,1.0,0.0,0.9719
"RT @dailypostkenya: ⒈ #AriseShow
⒉ The Standard
⒊ US President
⒋ #WomensMarch
⒌ Liverpool

2017/1/22 07:33 EAT #trndnl https://t.co/f0Z9fDv…",1,1.0,0.0,0.0
"And/or Hillary Clinton, a rape enabler and victim blamer. https://t.co/VksQbdrRA5",0,0.0,1.0,-0.872
"RT @Fusion: Nasty women SHOWED UP in Chicago. ✊🏼✊🏾✊🏿

#WomensMarch https://t.co/L6aHdggvXO",1,1.0,0.0,-0.5574
RT @num1_fan: Dear @MSNBC we do not want to see Orange Hitler sitting in a church unless the #WomensMarch runs up in there to slap him down…,1,0.0,0.0,0.4548
RT @MySmilerSide: Miley with Adam and Adriana at The Women's March in LA #WomensMarch https://t.co/xakO6iEaTA,1,1.0,0.0,0.0
@womensmarch #imarchforhillary PUT HER NAME ON THE DAMN LIST. 4 DECADES OF WORK FOR WOMEN &amp; CHILDREN NOT ENOUGH????,1,0.0,1.0,-0.659
"He Lost His Point He Was Defending, with that sort of behavior. The others watching and laughing did as well. https://t.co/tOl4Y8bHEe",1,0.0,0.0,0.4588
@jgmaber will like this. #WomensMarch https://t.co/iByZFKS2ZU,1,1.0,0.0,0.3612
"RT @Hughcevans: Today's @NYTimes - Join the #WomensMarch in Washington, D.C. tomorrow and stand for gender equality worldwide. @glblctzn +…",1,1.0,0.0,0.296
"@springsteen @womansmarchla #womansmarchla #womansmarch 
Thanks for the words of support from the stage in #Australia https://t.co/rPfRtd5NnH",1,1.0,1.0,0.6808
When is the next voter registration drive https://t.co/AVH5MiZyIo,1,1.0,0.0,0.0
Love this clip! Beautiful! #peace #civildisobedience #hope #democracyinaction https://t.co/8EBvrlOewx,1,1.0,0.0,0.944
@ddlovato @womensmarch Love you! #Lovatics #BestFanArmy #iHeartAwards,1,1.0,0.0,0.6696
"A historic moment for WHAT, exactly? Except for the Climate SCAM,  this is the most foolish thing I've ever seen? What the hell is so wrong? https://t.co/A8ta9h4lHo",0,0.0,1.0,-0.9465
"Tired feet.
Open mind.
Full heart. 

#WomensMarch",1,1.0,0.0,0.3182
"RT @charleswilling7: Wasn't that nice? Now, go get in the Stoning line!😳 https://t.co/EIyWGewDWX",0,0.0,1.0,-0.3867
"RT @NikkiG26: @bellalheathcote ""Wait for it... 👋🏻😹 @imrosemciver @phoebejtonkin"" #womensmarch #womensmarchLA https://t.co/htm2lYcVr2",1,1.0,0.0,0.7269
So proud of my fellow woman today ❤️ #WomensMarch,1,1.0,0.0,0.5256
"After millions turn out at #WomensMarch, participants return home ready to organize... https://t.co/QTMmrYBI5C by #JimHarris via @c0nvey",1,1.0,0.0,0.3612
"Anticipating the tweet! #womensmarch #womensmarchnyc @ New York, New York https://t.co/zL1KO2ECGs",1,1.0,1.0,0.0
Wondering how many lies of #TrumpPresident will be in the making..?I think this is just the beginning #WomensMarch,1,0.0,0.0,-0.4215
RT @wheelercynthia: #WomensMarch Ashamed you March to Kill Babies You should teach your Daughters LIFE is a Blessed thing In Solidarity For…,0,0.0,1.0,-0.4019
RT @StompDrumCircle: Some of my favorite signs from the #WomensMarch https://t.co/Ga3992COJt,1,1.0,0.0,0.4588
"""Runnin' On a #PackOfLies "" Rules Of Engagement +RagTagRapTag© https://t.co/Dypi3Nav2n …  #WomensMarch #MotherEarth #WomensRights #LGBTQ https://t.co/LIA5TGzMKE",1,1.0,0.0,0.4588
Decor of white house fence...... After the #WomensMarch Movement https://t.co/GDeCSrut1W,1,1.0,0.0,0.0
@Sandlin4Senate Would you care to explain this? Maybe you would like to go on @CNN @FoxNews @MSNBC for your 15 seconds of fame #womensmarch https://t.co/p7z4Fo8c94,1,0.0,1.0,0.8225
RT @latinaafortrump: Ready for Trumps 45 #WomensMarch! Aren't we all so excited for all this equality &amp; rights we have? Thank God we live i…,0,1.0,1.0,0.8593
"I ❤ human rights.
I ❤ human rights.
I ❤ human rights.
I ❤ women's rights
I ❤ human rights.
I ❤ human rights.
I ❤ human rights.

#WomensMarch",1,1.0,0.0,0.9854
RT @soniafarace: Soro's money https://t.co/oxhXPENFcB,0,1.0,1.0,0.0
@USAneedsTRUMP @HillaryClinton @womensmarch Sooo ignorant.,0,0.0,1.0,-0.2732
Where were you tho? @SenSanders was out there with them. https://t.co/uIHBtDPaGV,1,0.0,0.0,0.0
"RT @womenshpictures: Japanese suffragists, 1927. Photo from Bain collection at @librarycongress. #WomensMarch #Womenshistory https://t.co/R…",1,1.0,0.0,0.0
Amazing! https://t.co/DBJsB87Amg,1,1.0,0.0,0.6239
RT @blsd_vagrant: When people try to discredit the #WomensMarch by making sexist jokes... https://t.co/Z4VwXJVZFS,1,0.0,0.0,0.25
"RT @Acute_Tweetment: Not OK @POTUS  You're unfit to be president.Resign. @CIA 

This is the ONE thing the entire world can agree on. @women…",1,0.0,0.0,0.018
RT @TheMonoBox: John C. Reilly is with us. Nearly asked him for a monologue. It's on #womensmarch #WeShallOvercomb https://t.co/YFKIM3bSQE,1,1.0,0.0,0.0
Women's March on New Jersey. 7.5K+ in attendance! #womensmarch #trenton https://t.co/giwX2K4G89,1,1.0,0.0,0.0
"What do we want? 

When do we want it? 

#WomensMarch 
#UniteBlue
#ClimateChange
#StrongerTogether 
#PDMFNB https://t.co/xkaX2tJ25S",1,1.0,0.0,0.2406
"RT @womensmarchlon: ...Shipley, Southampton, St Austell, York.  All details https://t.co/2kiQpCznq9     2/2",1,1.0,0.0,0.0
They’re together a lot. Should I start to ship ’em? Lol https://t.co/oTJ1I8CWtu,1,1.0,0.0,0.4215
